Product_ID,Product_Name,Product_Category_ID,Business_Unit,Product_Type,Development_Date,Lifecycle_Status,Risk_Category
107930,Product_107930,5,Regulatory Affairs,Platform,2025-08-22,Approved,High
107931,Product_107931,2,Diagnostics,Component,2025-10-09,Launched,Low
107932,Product_107932,3,Quality Assurance,Component,2023-01-03,Approved,Low
107933,Product_107933,1,Quality Assurance,Component,2024-03-30,Launched,Low
107934,Product_107934,1,Product Management,Platform,2024-01-27,Approved,Low
107935,Product_107935,4,Quality Assurance,New Product,2025-01-25,Approved,Low
107936,Product_107936,2,Regulatory Affairs,Platform,2025-01-11,Development,Medium
107937,Product_107937,1,Quality Assurance,Reagent,2025-12-24,Post-Market,Low
107938,Product_107938,2,Regulatory Affairs,New Product,2022-04-23,Post-Market,Medium
107939,Product_107939,1,Diagnostics,Software,2025-04-09,Launched,High
107940,Product_107940,4,Diagnostics,Reagent,2025-03-23,Post-Market,Low
107941,Product_107941,1,Quality Assurance,Component,2024-12-19,Launched,Low
107942,Product_107942,2,Regulatory Affairs,Platform,2022-11-05,Development,Low
107943,Product_107943,5,Product Management,New Product,2024-12-21,Development,Low
107944,Product_107944,3,Diagnostics,Software,2023-12-01,Launched,Low
107945,Product_107945,4,Regulatory Affairs,Reagent,2023-02-12,Launched,Low
107946,Product_107946,2,Diagnostics,Reagent,2023-07-03,Approved,Medium
107947,Product_107947,6,Research,New Product,2023-08-29,Development,Medium
107948,Product_107948,3,Diagnostics,Reagent,2024-12-17,Post-Market,Low
107949,Product_107949,2,Research,Platform,2022-10-21,Development,Medium
107950,Product_107950,6,Product Management,Component,2022-12-07,Approved,Medium
107951,Product_107951,4,Diagnostics,New Product,2023-06-26,Launched,Medium
107952,Product_107952,4,Diagnostics,New Product,2023-11-13,Launched,Low
107953,Product_107953,6,Product Management,Component,2025-10-14,Submission,Low
107954,Product_107954,1,Diagnostics,Platform,2023-01-24,Launched,Medium
107955,Product_107955,6,Regulatory Affairs,Reagent,2025-08-17,Approved,Low
107956,Product_107956,4,Quality Assurance,New Product,2022-03-22,Submission,Low
107957,Product_107957,2,Product Management,Reagent,2024-01-16,Launched,Low
107958,Product_107958,2,Diagnostics,Platform,2025-05-17,Post-Market,Low
107959,Product_107959,1,Diagnostics,New Product,2023-03-31,Launched,Medium
107960,Product_107960,6,Product Management,New Product,2022-11-25,Submission,Medium
107961,Product_107961,1,Research,Software,2024-06-03,Submission,Low
107962,Product_107962,2,Regulatory Affairs,Reagent,2022-12-06,Approved,High
107963,Product_107963,5,Regulatory Affairs,New Product,2022-01-23,Development,Low
107964,Product_107964,5,Regulatory Affairs,Platform,2022-03-10,Development,Low
107965,Product_107965,1,Regulatory Affairs,Platform,2023-12-01,Approved,Medium
107966,Product_107966,5,Diagnostics,Component,2024-01-05,Submission,Low
107967,Product_107967,3,Diagnostics,Component,2022-02-08,Launched,High
107968,Product_107968,6,Diagnostics,Reagent,2023-01-28,Development,Medium
107969,Product_107969,1,Research,New Product,2025-01-10,Approved,Low
107970,Product_107970,1,Quality Assurance,New Product,2024-04-06,Development,Low
107971,Product_107971,4,Quality Assurance,New Product,2024-06-12,Launched,Low
107972,Product_107972,1,Regulatory Affairs,Reagent,2024-11-23,Approved,Low
107973,Product_107973,3,Diagnostics,Component,2025-08-13,Development,Low
107974,Product_107974,1,Diagnostics,New Product,2022-03-09,Approved,Low
107975,Product_107975,5,Quality Assurance,Software,2023-12-07,Development,Medium
107976,Product_107976,6,Research,Component,2022-10-20,Launched,Low
107977,Product_107977,6,Quality Assurance,Platform,2024-09-01,Approved,Low
107978,Product_107978,6,Regulatory Affairs,New Product,2023-07-26,Launched,Low
107979,Product_107979,6,Quality Assurance,Software,2022-08-13,Launched,Low
107980,Product_107980,3,Diagnostics,Software,2025-07-09,Launched,High
107981,Product_107981,2,Quality Assurance,New Product,2024-01-24,Launched,Low
107982,Product_107982,6,Regulatory Affairs,New Product,2022-06-10,Approved,High
107983,Product_107983,6,Regulatory Affairs,New Product,2022-11-26,Approved,Medium
107984,Product_107984,6,Regulatory Affairs,Component,2024-12-22,Approved,Low
107985,Product_107985,5,Research,New Product,2023-11-19,Development,Low
107986,Product_107986,1,Product Management,New Product,2025-10-25,Approved,Medium
107987,Product_107987,6,Product Management,Platform,2022-03-15,Approved,Low
107988,Product_107988,6,Quality Assurance,Reagent,2022-04-24,Submission,Medium
107989,Product_107989,4,Quality Assurance,Platform,2024-10-04,Post-Market,High
107990,Product_107990,6,Regulatory Affairs,Platform,2023-05-02,Development,Low
107991,Product_107991,4,Product Management,Platform,2025-07-01,Approved,Medium
107992,Product_107992,6,Quality Assurance,Software,2025-01-29,Launched,High
107993,Product_107993,1,Diagnostics,Reagent,2022-02-03,Launched,Low
107994,Product_107994,6,Regulatory Affairs,Reagent,2025-09-28,Launched,Low
107995,Product_107995,1,Product Management,Platform,2025-10-24,Launched,Low
107996,Product_107996,2,Regulatory Affairs,Platform,2022-12-27,Approved,Low
107997,Product_107997,1,Diagnostics,Platform,2024-06-13,Post-Market,Low
107998,Product_107998,3,Product Management,Software,2024-07-26,Launched,Low
107999,Product_107999,2,Regulatory Affairs,Component,2022-02-24,Submission,Medium
108000,Product_108000,6,Product Management,Platform,2024-12-04,Launched,High
108001,Product_108001,3,Diagnostics,Component,2025-11-15,Submission,Low
108002,Product_108002,6,Diagnostics,New Product,2023-08-14,Approved,Low
108003,Product_108003,2,Product Management,Software,2025-12-11,Launched,Medium
108004,Product_108004,1,Quality Assurance,New Product,2024-09-05,Launched,Medium
108005,Product_108005,5,Product Management,Platform,2024-12-09,Post-Market,Low
108006,Product_108006,5,Quality Assurance,New Product,2024-03-13,Approved,Medium
108007,Product_108007,3,Quality Assurance,New Product,2024-10-07,Launched,Medium
108008,Product_108008,5,Research,New Product,2025-10-01,Launched,Low
108009,Product_108009,6,Diagnostics,Software,2024-05-12,Submission,Low
108010,Product_108010,4,Regulatory Affairs,Software,2024-02-27,Launched,Low
108011,Product_108011,6,Product Management,Component,2022-09-05,Post-Market,Low
108012,Product_108012,5,Product Management,Platform,2024-01-25,Launched,Low
108013,Product_108013,4,Regulatory Affairs,Reagent,2025-06-15,Launched,Low
108014,Product_108014,2,Quality Assurance,Reagent,2024-09-04,Launched,Medium
108015,Product_108015,1,Quality Assurance,Component,2024-11-12,Launched,Low
108016,Product_108016,2,Regulatory Affairs,Component,2022-08-11,Approved,High
108017,Product_108017,5,Regulatory Affairs,Software,2025-05-22,Submission,Medium
108018,Product_108018,5,Diagnostics,Software,2024-02-15,Launched,Medium
108019,Product_108019,2,Product Management,New Product,2023-10-29,Development,Medium
108020,Product_108020,4,Product Management,Component,2022-03-16,Launched,Low
108021,Product_108021,1,Quality Assurance,New Product,2025-07-28,Approved,Low
108022,Product_108022,2,Diagnostics,Reagent,2024-07-05,Submission,Low
108023,Product_108023,6,Diagnostics,Component,2023-04-01,Launched,Medium
108024,Product_108024,3,Product Management,Reagent,2024-02-21,Approved,Medium
108025,Product_108025,2,Regulatory Affairs,New Product,2025-08-21,Approved,Low
108026,Product_108026,3,Regulatory Affairs,Component,2025-05-11,Approved,Low
108027,Product_108027,2,Regulatory Affairs,Software,2023-03-12,Launched,Medium
108028,Product_108028,5,Product Management,Reagent,2025-03-11,Approved,Low
108029,Product_108029,6,Product Management,Reagent,2022-01-12,Launched,Low
108030,Product_108030,4,Diagnostics,New Product,2023-09-24,Post-Market,Low
108031,Product_108031,4,Product Management,Reagent,2024-03-12,Launched,Low
108032,Product_108032,2,Regulatory Affairs,Reagent,2024-08-20,Submission,Low
108033,Product_108033,4,Regulatory Affairs,Reagent,2022-01-02,Approved,Medium
108034,Product_108034,2,Product Management,Component,2023-03-20,Launched,Low
108035,Product_108035,1,Product Management,Reagent,2023-01-11,Approved,Medium
108036,Product_108036,6,Research,New Product,2023-07-21,Launched,Medium
108037,Product_108037,3,Diagnostics,New Product,2024-10-07,Launched,Low
108038,Product_108038,3,Diagnostics,New Product,2022-04-24,Launched,High
108039,Product_108039,1,Quality Assurance,Component,2024-12-31,Launched,High
108040,Product_108040,6,Research,Reagent,2022-05-28,Launched,High
108041,Product_108041,1,Research,Component,2024-01-11,Submission,Low
108042,Product_108042,3,Quality Assurance,Platform,2025-04-11,Approved,Medium
108043,Product_108043,6,Research,Software,2025-07-08,Launched,Low
108044,Product_108044,3,Regulatory Affairs,Component,2025-11-21,Launched,Low
108045,Product_108045,6,Research,Platform,2023-09-23,Submission,Low
108046,Product_108046,1,Product Management,Component,2023-12-16,Development,Medium
108047,Product_108047,5,Regulatory Affairs,Component,2025-08-09,Launched,Low
108048,Product_108048,6,Regulatory Affairs,Component,2022-07-06,Approved,Low
108049,Product_108049,3,Regulatory Affairs,Reagent,2025-08-21,Approved,High
108050,Product_108050,5,Quality Assurance,Platform,2022-05-10,Development,Medium
108051,Product_108051,2,Regulatory Affairs,Platform,2022-05-13,Approved,High
108052,Product_108052,5,Regulatory Affairs,Component,2022-03-08,Submission,Low
108053,Product_108053,6,Quality Assurance,Reagent,2022-12-03,Development,Medium
108054,Product_108054,5,Diagnostics,Platform,2025-07-07,Approved,Medium
108055,Product_108055,6,Quality Assurance,Reagent,2022-10-31,Launched,Low
108056,Product_108056,4,Diagnostics,Component,2023-10-09,Post-Market,Low
108057,Product_108057,4,Research,New Product,2025-03-22,Approved,Low
108058,Product_108058,2,Diagnostics,Platform,2025-07-10,Approved,Medium
108059,Product_108059,5,Regulatory Affairs,New Product,2023-10-04,Development,Low
108060,Product_108060,6,Quality Assurance,New Product,2023-06-15,Post-Market,Low
108061,Product_108061,4,Research,New Product,2023-11-10,Development,Medium
108062,Product_108062,2,Product Management,Software,2024-05-09,Post-Market,Medium
108063,Product_108063,3,Research,Component,2023-04-16,Launched,Medium
108064,Product_108064,5,Product Management,Component,2024-09-11,Launched,Medium
108065,Product_108065,6,Quality Assurance,Platform,2025-03-25,Submission,Low
108066,Product_108066,1,Product Management,Platform,2022-03-15,Launched,Medium
108067,Product_108067,1,Research,Reagent,2025-04-15,Submission,Medium
108068,Product_108068,3,Quality Assurance,Reagent,2024-09-22,Launched,Medium
108069,Product_108069,1,Diagnostics,Software,2022-03-27,Launched,Low
108070,Product_108070,6,Quality Assurance,New Product,2025-03-14,Launched,Low
108071,Product_108071,3,Quality Assurance,Reagent,2023-12-25,Launched,Medium
108072,Product_108072,3,Product Management,Reagent,2022-02-02,Post-Market,Medium
108073,Product_108073,2,Product Management,New Product,2022-04-30,Launched,High
108074,Product_108074,3,Research,Platform,2022-03-27,Launched,Low
108075,Product_108075,6,Regulatory Affairs,Platform,2023-08-18,Development,Medium
108076,Product_108076,3,Diagnostics,Software,2024-02-02,Submission,Medium
108077,Product_108077,1,Research,Component,2022-12-18,Submission,Medium
108078,Product_108078,2,Regulatory Affairs,New Product,2025-11-20,Submission,Medium
108079,Product_108079,6,Research,New Product,2022-02-15,Submission,High
108080,Product_108080,6,Product Management,Platform,2025-11-22,Approved,Medium
108081,Product_108081,1,Quality Assurance,Component,2022-08-09,Approved,Medium
108082,Product_108082,4,Regulatory Affairs,Component,2022-06-10,Launched,Low
108083,Product_108083,1,Research,New Product,2023-12-20,Launched,Low
108084,Product_108084,4,Research,Component,2025-01-16,Post-Market,Medium
108085,Product_108085,1,Regulatory Affairs,Reagent,2024-08-23,Approved,Low
108086,Product_108086,5,Product Management,New Product,2025-03-05,Development,High
108087,Product_108087,6,Diagnostics,Component,2023-10-24,Launched,Medium
108088,Product_108088,1,Regulatory Affairs,Platform,2025-07-05,Launched,Medium
108089,Product_108089,3,Regulatory Affairs,New Product,2025-01-21,Approved,Medium
108090,Product_108090,1,Research,Reagent,2022-03-05,Development,Medium
108091,Product_108091,2,Research,Reagent,2024-01-04,Post-Market,High
108092,Product_108092,1,Quality Assurance,Platform,2025-11-21,Post-Market,Low
108093,Product_108093,2,Regulatory Affairs,Platform,2024-11-27,Post-Market,High
108094,Product_108094,6,Regulatory Affairs,New Product,2025-04-15,Approved,Medium
108095,Product_108095,1,Diagnostics,Component,2024-11-17,Submission,High
108096,Product_108096,6,Research,New Product,2024-06-06,Approved,Low
108097,Product_108097,1,Research,Platform,2023-05-05,Launched,Medium
108098,Product_108098,3,Research,New Product,2022-04-08,Development,Low
108099,Product_108099,3,Quality Assurance,Component,2023-03-17,Approved,Low
108100,Product_108100,6,Regulatory Affairs,Reagent,2022-12-17,Post-Market,Low
108101,Product_108101,1,Quality Assurance,New Product,2024-11-24,Development,Low
108102,Product_108102,1,Regulatory Affairs,Software,2023-05-22,Submission,Low
108103,Product_108103,5,Product Management,Reagent,2023-06-01,Launched,High
108104,Product_108104,5,Diagnostics,New Product,2025-06-06,Post-Market,Medium
108105,Product_108105,5,Quality Assurance,Reagent,2022-10-13,Post-Market,Medium
108106,Product_108106,1,Product Management,Component,2025-01-16,Approved,High
108107,Product_108107,2,Diagnostics,Component,2023-05-30,Launched,High
108108,Product_108108,6,Product Management,Component,2025-10-06,Post-Market,High
108109,Product_108109,4,Regulatory Affairs,New Product,2025-10-27,Launched,High
108110,Product_108110,4,Diagnostics,New Product,2023-09-10,Approved,Medium
108111,Product_108111,2,Quality Assurance,Platform,2025-02-16,Launched,Low
108112,Product_108112,2,Regulatory Affairs,Software,2025-09-01,Launched,Medium
108113,Product_108113,6,Product Management,Reagent,2024-05-31,Launched,Low
108114,Product_108114,5,Regulatory Affairs,Platform,2025-08-01,Launched,Low
108115,Product_108115,1,Diagnostics,New Product,2024-09-25,Submission,Low
108116,Product_108116,6,Research,New Product,2022-01-28,Launched,Low
108117,Product_108117,4,Product Management,Reagent,2024-06-07,Approved,High
108118,Product_108118,2,Research,New Product,2022-12-16,Submission,Low
108119,Product_108119,2,Quality Assurance,Reagent,2024-05-13,Approved,Medium
108120,Product_108120,5,Research,New Product,2025-03-14,Launched,Low
108121,Product_108121,2,Regulatory Affairs,New Product,2022-10-17,Launched,Low
108122,Product_108122,4,Regulatory Affairs,New Product,2024-08-29,Launched,Medium
108123,Product_108123,5,Diagnostics,Platform,2024-03-02,Launched,Low
108124,Product_108124,1,Quality Assurance,Platform,2022-11-22,Launched,Medium
108125,Product_108125,6,Diagnostics,Reagent,2025-01-14,Launched,Low
108126,Product_108126,2,Regulatory Affairs,Component,2025-02-15,Launched,Low
108127,Product_108127,3,Quality Assurance,New Product,2022-01-10,Approved,Low
108128,Product_108128,5,Quality Assurance,Component,2023-04-08,Approved,Medium
108129,Product_108129,4,Research,Platform,2022-04-18,Launched,Low
108130,Product_108130,3,Research,Component,2024-05-29,Launched,Medium
108131,Product_108131,4,Regulatory Affairs,Software,2025-07-11,Launched,Low
108132,Product_108132,6,Product Management,Reagent,2025-09-27,Submission,Medium
108133,Product_108133,5,Research,Component,2023-08-03,Post-Market,Medium
108134,Product_108134,6,Regulatory Affairs,Platform,2022-12-17,Post-Market,Low
108135,Product_108135,2,Quality Assurance,Platform,2023-04-04,Approved,Low
108136,Product_108136,3,Product Management,Platform,2022-03-22,Post-Market,Low
108137,Product_108137,3,Quality Assurance,Platform,2023-05-27,Launched,Medium
108138,Product_108138,1,Quality Assurance,New Product,2024-08-22,Approved,Low
108139,Product_108139,5,Quality Assurance,New Product,2022-01-27,Launched,Low
108140,Product_108140,2,Regulatory Affairs,Reagent,2024-11-30,Development,Low
108141,Product_108141,2,Quality Assurance,Reagent,2025-05-17,Launched,Medium
108142,Product_108142,2,Regulatory Affairs,New Product,2023-04-02,Launched,Medium
108143,Product_108143,2,Product Management,Reagent,2025-01-26,Approved,Low
108144,Product_108144,2,Quality Assurance,Software,2023-11-16,Approved,Medium
108145,Product_108145,4,Diagnostics,New Product,2025-12-14,Approved,Low
108146,Product_108146,4,Quality Assurance,Reagent,2024-01-03,Approved,Low
108147,Product_108147,2,Quality Assurance,Reagent,2024-05-26,Launched,Low
108148,Product_108148,1,Quality Assurance,Component,2025-04-07,Launched,Medium
108149,Product_108149,6,Product Management,Software,2023-02-05,Post-Market,High
108150,Product_108150,1,Diagnostics,Platform,2024-10-09,Launched,Low
108151,Product_108151,3,Research,Component,2025-05-28,Launched,Low
108152,Product_108152,3,Diagnostics,Software,2023-02-03,Approved,Low
108153,Product_108153,4,Product Management,Component,2025-03-24,Launched,Low
108154,Product_108154,6,Regulatory Affairs,New Product,2023-02-03,Submission,Low
108155,Product_108155,4,Regulatory Affairs,Component,2024-06-10,Approved,Low
108156,Product_108156,6,Product Management,Reagent,2023-04-20,Launched,Medium
108157,Product_108157,6,Quality Assurance,Reagent,2024-07-07,Launched,Low
108158,Product_108158,1,Diagnostics,New Product,2022-08-02,Development,Medium
108159,Product_108159,2,Quality Assurance,Platform,2025-03-28,Approved,Medium
108160,Product_108160,2,Research,New Product,2022-07-16,Launched,High
108161,Product_108161,2,Product Management,Component,2023-05-05,Launched,Low
108162,Product_108162,3,Regulatory Affairs,New Product,2025-04-09,Launched,High
108163,Product_108163,2,Regulatory Affairs,Reagent,2022-05-21,Post-Market,Medium
108164,Product_108164,2,Research,Component,2025-04-30,Launched,Medium
108165,Product_108165,2,Diagnostics,Platform,2023-08-09,Launched,Medium
108166,Product_108166,4,Product Management,Software,2023-01-15,Launched,Low
108167,Product_108167,5,Research,New Product,2025-04-29,Launched,Low
108168,Product_108168,6,Research,New Product,2025-05-27,Post-Market,Medium
108169,Product_108169,1,Diagnostics,New Product,2025-06-12,Development,High
108170,Product_108170,2,Quality Assurance,Component,2024-04-13,Launched,Medium
108171,Product_108171,6,Research,Reagent,2022-10-17,Launched,Low
108172,Product_108172,5,Research,New Product,2024-11-06,Submission,Low
108173,Product_108173,4,Research,Software,2024-10-24,Submission,Low
108174,Product_108174,3,Regulatory Affairs,New Product,2025-07-10,Approved,Low
108175,Product_108175,1,Regulatory Affairs,Platform,2024-12-12,Launched,Low
108176,Product_108176,6,Regulatory Affairs,Component,2023-03-27,Launched,Medium
108177,Product_108177,4,Research,Reagent,2023-10-16,Launched,Low
108178,Product_108178,4,Research,Reagent,2024-08-25,Submission,Medium
108179,Product_108179,3,Quality Assurance,Component,2025-02-09,Launched,Low
108180,Product_108180,2,Regulatory Affairs,Platform,2023-03-27,Approved,High
108181,Product_108181,2,Quality Assurance,New Product,2023-01-15,Post-Market,Medium
108182,Product_108182,5,Quality Assurance,New Product,2025-08-12,Launched,Low
108183,Product_108183,3,Product Management,Reagent,2025-12-20,Development,Medium
108184,Product_108184,1,Regulatory Affairs,Component,2023-03-14,Launched,Medium
108185,Product_108185,2,Quality Assurance,Platform,2022-04-06,Launched,Low
108186,Product_108186,6,Diagnostics,New Product,2024-07-02,Post-Market,Low
108187,Product_108187,2,Regulatory Affairs,New Product,2022-01-24,Launched,Medium
108188,Product_108188,3,Product Management,Software,2022-10-07,Post-Market,Low
108189,Product_108189,4,Diagnostics,Platform,2024-02-09,Approved,Low
108190,Product_108190,5,Diagnostics,Reagent,2023-06-25,Approved,Medium
108191,Product_108191,4,Diagnostics,Platform,2022-03-13,Approved,Low
108192,Product_108192,6,Regulatory Affairs,Reagent,2023-05-29,Launched,Medium
108193,Product_108193,1,Regulatory Affairs,New Product,2024-09-12,Development,High
108194,Product_108194,6,Regulatory Affairs,New Product,2025-01-01,Development,Low
108195,Product_108195,6,Diagnostics,New Product,2025-01-04,Launched,Medium
108196,Product_108196,3,Regulatory Affairs,New Product,2023-02-23,Approved,Medium
108197,Product_108197,4,Quality Assurance,Reagent,2024-08-26,Launched,Low
108198,Product_108198,1,Diagnostics,Reagent,2023-04-24,Approved,Low
108199,Product_108199,3,Product Management,Platform,2024-08-09,Approved,Medium
108200,Product_108200,1,Research,Component,2022-01-14,Launched,High
108201,Product_108201,1,Diagnostics,Component,2023-08-22,Post-Market,Medium
108202,Product_108202,6,Diagnostics,Component,2023-04-07,Development,Low
108203,Product_108203,2,Diagnostics,New Product,2024-09-01,Submission,Low
108204,Product_108204,4,Regulatory Affairs,Platform,2023-02-02,Development,Medium
108205,Product_108205,2,Regulatory Affairs,New Product,2023-03-15,Post-Market,Low
108206,Product_108206,2,Product Management,Reagent,2024-03-06,Submission,Low
108207,Product_108207,2,Diagnostics,Platform,2024-08-12,Launched,Medium
108208,Product_108208,2,Product Management,Software,2023-08-11,Launched,Medium
108209,Product_108209,4,Product Management,Reagent,2025-07-27,Launched,Medium
108210,Product_108210,6,Diagnostics,New Product,2025-12-03,Approved,Low
108211,Product_108211,3,Product Management,New Product,2024-06-04,Launched,Low
108212,Product_108212,6,Diagnostics,Platform,2024-03-08,Post-Market,Low
108213,Product_108213,4,Regulatory Affairs,Component,2024-01-31,Development,Medium
108214,Product_108214,4,Product Management,Platform,2022-04-17,Launched,High
108215,Product_108215,2,Quality Assurance,New Product,2023-08-25,Post-Market,Medium
108216,Product_108216,1,Regulatory Affairs,New Product,2025-03-28,Submission,Low
108217,Product_108217,6,Regulatory Affairs,Software,2024-10-09,Launched,Low
108218,Product_108218,4,Quality Assurance,Software,2022-03-19,Approved,Low
108219,Product_108219,3,Research,New Product,2022-07-22,Submission,Low
108220,Product_108220,5,Research,Software,2025-05-08,Submission,Medium
108221,Product_108221,2,Regulatory Affairs,Platform,2024-12-09,Launched,Low
108222,Product_108222,5,Diagnostics,New Product,2023-08-16,Development,Medium
108223,Product_108223,2,Diagnostics,Platform,2025-10-07,Approved,Low
108224,Product_108224,6,Research,Software,2022-04-01,Launched,Low
108225,Product_108225,2,Diagnostics,Component,2025-01-17,Submission,Medium
108226,Product_108226,1,Product Management,Platform,2025-11-28,Approved,Medium
108227,Product_108227,5,Regulatory Affairs,New Product,2023-10-01,Submission,Medium
108228,Product_108228,1,Regulatory Affairs,Platform,2023-12-25,Development,Low
108229,Product_108229,6,Regulatory Affairs,Platform,2022-11-07,Approved,Low
108230,Product_108230,4,Diagnostics,Platform,2025-06-02,Launched,Low
108231,Product_108231,2,Regulatory Affairs,Platform,2024-11-26,Post-Market,High
108232,Product_108232,1,Diagnostics,Platform,2023-09-07,Launched,Low
108233,Product_108233,6,Research,New Product,2022-12-09,Post-Market,Medium
108234,Product_108234,4,Product Management,New Product,2023-11-06,Launched,Low
108235,Product_108235,6,Quality Assurance,New Product,2023-10-23,Post-Market,Low
108236,Product_108236,1,Research,Component,2023-06-14,Approved,Low
108237,Product_108237,6,Research,Platform,2025-05-11,Submission,Medium
108238,Product_108238,3,Product Management,Component,2023-06-23,Approved,Low
108239,Product_108239,4,Quality Assurance,New Product,2022-06-16,Launched,Low
108240,Product_108240,2,Research,Platform,2025-03-05,Launched,Low
108241,Product_108241,1,Quality Assurance,New Product,2024-12-02,Launched,Low
108242,Product_108242,6,Research,New Product,2022-02-14,Post-Market,Low
108243,Product_108243,6,Product Management,Software,2024-10-13,Approved,Medium
108244,Product_108244,2,Research,New Product,2023-12-17,Launched,Medium
108245,Product_108245,6,Research,New Product,2024-09-11,Launched,Medium
108246,Product_108246,1,Quality Assurance,Platform,2023-01-23,Submission,Low
108247,Product_108247,1,Research,New Product,2022-09-18,Launched,Low
108248,Product_108248,1,Diagnostics,Reagent,2024-03-24,Launched,Low
108249,Product_108249,2,Product Management,Reagent,2022-03-21,Submission,Low
108250,Product_108250,1,Diagnostics,Platform,2022-11-11,Approved,Low
108251,Product_108251,2,Diagnostics,New Product,2022-03-06,Launched,Low
108252,Product_108252,1,Quality Assurance,Platform,2023-05-25,Launched,Low
108253,Product_108253,5,Research,Platform,2025-08-17,Approved,Medium
108254,Product_108254,6,Diagnostics,Platform,2024-02-19,Launched,Low
108255,Product_108255,5,Quality Assurance,New Product,2024-12-14,Approved,Low
108256,Product_108256,1,Research,New Product,2024-12-19,Approved,Low
108257,Product_108257,5,Product Management,New Product,2022-07-04,Development,Low
108258,Product_108258,2,Research,Platform,2025-10-14,Launched,High
108259,Product_108259,5,Regulatory Affairs,Component,2022-08-14,Submission,High
108260,Product_108260,4,Product Management,Reagent,2022-12-22,Launched,Low
108261,Product_108261,2,Product Management,New Product,2024-08-15,Post-Market,Low
108262,Product_108262,1,Regulatory Affairs,Software,2023-12-07,Post-Market,Low
108263,Product_108263,6,Product Management,New Product,2022-11-11,Approved,Medium
108264,Product_108264,6,Quality Assurance,New Product,2023-05-25,Launched,Low
108265,Product_108265,4,Quality Assurance,Component,2023-08-20,Post-Market,High
108266,Product_108266,6,Product Management,New Product,2024-06-04,Launched,Low
108267,Product_108267,6,Research,Reagent,2025-03-01,Approved,Low
108268,Product_108268,1,Regulatory Affairs,Reagent,2023-06-20,Submission,Medium
108269,Product_108269,5,Quality Assurance,New Product,2023-07-28,Submission,Medium
108270,Product_108270,2,Research,New Product,2022-05-22,Post-Market,Low
108271,Product_108271,3,Product Management,New Product,2025-10-27,Approved,Low
108272,Product_108272,1,Product Management,Reagent,2024-06-16,Approved,High
108273,Product_108273,6,Regulatory Affairs,New Product,2023-01-15,Launched,High
108274,Product_108274,5,Quality Assurance,Software,2022-02-21,Launched,Medium
108275,Product_108275,2,Regulatory Affairs,New Product,2025-10-19,Submission,Low
108276,Product_108276,2,Quality Assurance,Component,2022-03-04,Launched,Low
108277,Product_108277,3,Product Management,New Product,2022-09-24,Approved,Medium
108278,Product_108278,5,Diagnostics,Reagent,2025-07-15,Approved,Low
108279,Product_108279,6,Quality Assurance,Component,2023-05-09,Launched,Low
108280,Product_108280,2,Product Management,New Product,2025-06-25,Launched,Low
108281,Product_108281,3,Research,New Product,2024-03-15,Development,Medium
108282,Product_108282,4,Product Management,Platform,2024-04-02,Development,Medium
108283,Product_108283,2,Regulatory Affairs,Component,2025-09-23,Post-Market,High
108284,Product_108284,3,Quality Assurance,Reagent,2022-01-27,Post-Market,Low
108285,Product_108285,1,Research,Platform,2023-05-24,Launched,High
108286,Product_108286,1,Research,Reagent,2023-05-17,Submission,Low
108287,Product_108287,3,Diagnostics,New Product,2024-12-06,Development,High
108288,Product_108288,6,Product Management,Reagent,2023-05-21,Submission,Medium
108289,Product_108289,2,Quality Assurance,Reagent,2025-07-10,Approved,Low
108290,Product_108290,2,Product Management,Component,2024-11-19,Launched,High
108291,Product_108291,5,Research,Reagent,2025-08-19,Submission,Medium
108292,Product_108292,6,Quality Assurance,Platform,2025-04-01,Submission,Medium
108293,Product_108293,3,Research,Software,2024-12-27,Launched,High
108294,Product_108294,1,Product Management,New Product,2023-06-02,Approved,Low
108295,Product_108295,5,Regulatory Affairs,New Product,2024-11-28,Submission,Low
108296,Product_108296,3,Quality Assurance,Component,2023-09-09,Launched,Low
108297,Product_108297,4,Quality Assurance,Reagent,2023-05-17,Development,Low
108298,Product_108298,2,Research,Reagent,2022-11-25,Launched,Medium
108299,Product_108299,1,Diagnostics,Component,2025-08-01,Development,High
108300,Product_108300,2,Diagnostics,Reagent,2024-11-29,Approved,Medium
108301,Product_108301,5,Product Management,Software,2022-03-13,Approved,Medium
108302,Product_108302,2,Research,Software,2023-05-26,Launched,Low
108303,Product_108303,1,Diagnostics,New Product,2024-04-27,Submission,High
108304,Product_108304,3,Quality Assurance,Platform,2024-10-27,Post-Market,Low
108305,Product_108305,5,Product Management,Platform,2023-03-25,Post-Market,Low
108306,Product_108306,1,Diagnostics,Software,2024-10-29,Launched,High
108307,Product_108307,5,Product Management,Component,2023-02-03,Approved,Medium
108308,Product_108308,4,Product Management,Reagent,2022-08-17,Submission,Medium
108309,Product_108309,2,Quality Assurance,Reagent,2022-05-08,Post-Market,Low
108310,Product_108310,6,Quality Assurance,Component,2025-07-17,Submission,Low
108311,Product_108311,6,Quality Assurance,Software,2024-08-18,Approved,Low
108312,Product_108312,2,Quality Assurance,Component,2025-04-19,Approved,Low
108313,Product_108313,1,Product Management,Component,2024-02-23,Approved,Medium
108314,Product_108314,2,Product Management,Platform,2024-05-01,Development,Medium
108315,Product_108315,1,Regulatory Affairs,Reagent,2023-03-02,Submission,High
